pizza_id,order_id,pizza_name,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,num_of_ingredients
320,137,The Chicken Alfredo Pizza,1,03/03/2015,16:46,16.75,,M,Chicken,6
321,137,The Pepper Salami Pizza,1,03/03/2015,16:46,20.75,,L,Supreme,6
322,137,The Pepper Salami Pizza,1,03/03/2015,16:46,12.5,,S,Supreme,6
323,138,The Hawaiian Pizza,1,03/03/2015,17:06,10.5,,S,Classic,3
324,138,The Italian Capocollo Pizza,1,03/03/2015,17:06,20.5,,L,Classic,6
325,138,The Sicilian Pizza,1,03/03/2015,17:06,20.25,,L,Supreme,6
326,139,The Big Meat Pizza,1,03/03/2015,17:19,12,,S,Classic,4
327,139,The Brie Carre Pizza,1,03/03/2015,17:19,23.65,,S,Supreme,6
328,139,The Spinach Supreme Pizza,1,03/03/2015,17:19,20.75,,L,Supreme,8
329,140,The Classic Deluxe Pizza,1,03/03/2015,17:27,16,,M,Classic,5
330,140,The Vegetables + Vegetables Pizza,1,03/03/2015,17:27,16,,M,Veggie,8
331,141,The Classic Deluxe Pizza,1,03/03/2015,17:27,20.5,,L,Classic,5
332,141,The Prosciutto and Arugula Pizza,1,03/03/2015,17:27,20.75,,L,Supreme,3
333,141,The Greek Pizza,1,03/03/2015,17:27,16,,M,Classic,6
334,142,The Thai Chicken Pizza,1,03/03/2015,17:29,20.75,,L,Chicken,5
335,143,The Brie Carre Pizza,1,03/03/2015,17:48,23.65,,S,Supreme,6
336,143,The Spinach and Feta Pizza,1,03/03/2015,17:48,20.25,,L,Veggie,5
337,144,The Spinach Pesto Pizza,1,03/03/2015,17:58,12.5,,S,Veggie,6
338,145,The Chicken Alfredo Pizza,1,03/03/2015,18:18,20.75,,L,Chicken,6
339,145,The Hawaiian Pizza,1,03/03/2015,18:18,10.5,,S,Classic,3
340,145,The Mexicana Pizza,1,03/03/2015,18:18,20.25,,L,Veggie,8
341,145,The Spinach and Feta Pizza,1,03/03/2015,18:18,16,,M,Veggie,5
342,146,The Sicilian Pizza,1,03/03/2015,18:29,16.25,,M,Supreme,6
343,147,The Big Meat Pizza,1,03/03/2015,18:36,12,,S,Classic,4
344,147,The Italian Vegetables Pizza,1,03/03/2015,18:36,16.75,,M,Veggie,7
345,147,The Pepperoni Pizza,1,03/03/2015,18:36,15.25,,L,Classic,2
346,147,The Pepper Salami Pizza,1,03/03/2015,18:36,16.5,,M,Supreme,6
347,148,The Pepperoni Pizza,1,03/03/2015,18:41,9.75,,S,Classic,2
348,148,The Spinach Pesto Pizza,1,03/03/2015,18:41,12.5,,S,Veggie,6
349,149,The Vegetables + Vegetables Pizza,1,03/03/2015,18:45,20.25,,L,Veggie,8
350,150,The Barbecue Chicken Pizza,1,03/03/2015,19:10,12.75,,S,Chicken,6
351,151,The Hawaiian Pizza,1,03/03/2015,19:11,13.25,,M,Classic,3
352,152,The California Chicken Pizza,1,03/03/2015,19:46,16.75,,M,Chicken,7
353,152,The Mexicana Pizza,1,03/03/2015,19:46,20.25,,L,Veggie,8
354,153,The Classic Deluxe Pizza,1,03/03/2015,19:56,16,,M,Classic,5
355,153,The Five Cheese Pizza,1,03/03/2015,19:56,18.5,,L,Veggie,6
356,153,The Pepper Salami Pizza,1,03/03/2015,19:56,20.75,,L,Supreme,6
357,153,The Southwest Chicken Pizza,1,03/03/2015,19:56,20.75,,L,Chicken,8
358,154,The Brie Carre Pizza,1,03/03/2015,19:59,23.65,,S,Supreme,6
359,155,The Italian Capocollo Pizza,1,03/03/2015,20:05,12,,S,Classic,6
360,155,The Mediterranean Pizza,1,03/03/2015,20:05,20.25,,L,Veggie,7
361,155,"The Pepperoni, Mushroom, and Peppers Pizza",1,03/03/2015,20:05,11,,S,Classic,3
362,156,The Prosciutto and Arugula Pizza,1,03/03/2015,20:20,20.75,,L,Supreme,3
363,157,The Sicilian Pizza,1,03/03/2015,20:25,20.25,,L,Supreme,6
364,158,The Barbecue Chicken Pizza,1,03/03/2015,20:46,16.75,,M,Chicken,6
365,158,"The Pepperoni, Mushroom, and Peppers Pizza",1,03/03/2015,20:46,11,,S,Classic,3
366,159,The Chicken Alfredo Pizza,1,03/03/2015,21:41,16.75,,M,Chicken,6
367,159,The Five Cheese Pizza,2,03/03/2015,21:41,18.5,,L,Veggie,6
368,159,The Spicy Italian Pizza,1,03/03/2015,21:41,16.5,,M,Supreme,6
369,160,The Chicken Pesto Pizza,1,03/03/2015,21:58,20.75,,L,Chicken,6
370,160,The Soppressata Pizza,1,03/03/2015,21:58,16.5,,M,Supreme,5
371,161,The Barbecue Chicken Pizza,1,04/03/2015,11:23,20.75,,L,Chicken,6
372,161,The Mexicana Pizza,1,04/03/2015,11:23,20.25,,L,Veggie,8
373,161,The Prosciutto and Arugula Pizza,1,04/03/2015,11:23,12.5,,S,Supreme,3
374,161,The Sicilian Pizza,1,04/03/2015,11:23,20.25,,L,Supreme,6
375,162,The Chicken Alfredo Pizza,1,04/03/2015,11:31,20.75,,L,Chicken,6
376,162,The Classic Deluxe Pizza,1,04/03/2015,11:31,12,,S,Classic,5
377,162,The Hawaiian Pizza,1,04/03/2015,11:31,13.25,,M,Classic,3
378,162,The Italian Supreme Pizza,1,04/03/2015,11:31,16.5,,M,Supreme,6
379,162,"The Pepperoni, Mushroom, and Peppers Pizza",1,04/03/2015,11:31,11,,S,Classic,3
380,162,The Pepper Salami Pizza,1,04/03/2015,11:31,20.75,,L,Supreme,6
381,162,The Thai Chicken Pizza,1,04/03/2015,11:31,16.75,,M,Chicken,5
382,163,The Classic Deluxe Pizza,1,04/03/2015,11:34,20.5,,L,Classic,5
383,164,The Calabrese Pizza,1,04/03/2015,11:38,16.25,,M,Supreme,6
384,165,The Italian Capocollo Pizza,1,04/03/2015,12:02,20.5,,L,Classic,6
385,166,The Hawaiian Pizza,1,04/03/2015,12:07,10.5,,S,Classic,3
386,167,The Green Garden Pizza,1,04/03/2015,12:19,16,,M,Veggie,5
387,167,The Italian Vegetables Pizza,1,04/03/2015,12:19,16.75,,M,Veggie,7
388,167,The Napolitana Pizza,1,04/03/2015,12:19,16,,M,Classic,5
389,168,The Italian Capocollo Pizza,1,04/03/2015,12:28,16,,M,Classic,6
390,168,The Mediterranean Pizza,1,04/03/2015,12:28,20.25,,L,Veggie,7
391,169,The Big Meat Pizza,1,04/03/2015,12:29,12,,S,Classic,4
392,169,The Southwest Chicken Pizza,1,04/03/2015,12:29,20.75,,L,Chicken,8
393,169,The Southwest Chicken Pizza,1,04/03/2015,12:29,16.75,,M,Chicken,8
394,170,The Calabrese Pizza,1,04/03/2015,12:32,16.25,,M,Supreme,6
395,170,The Pepperoni Pizza,1,04/03/2015,12:32,12.5,,M,Classic,2
396,171,The Four Cheese Pizza,1,04/03/2015,12:51,17.95,,L,Veggie,5
397,172,The Barbecue Chicken Pizza,1,04/03/2015,12:53,20.75,,L,Chicken,6
398,172,The Classic Deluxe Pizza,1,04/03/2015,12:53,20.5,,L,Classic,5
399,172,The Five Cheese Pizza,1,04/03/2015,12:53,18.5,,L,Veggie,6
400,172,The Italian Capocollo Pizza,1,04/03/2015,12:53,16,,M,Classic,6
401,172,The Italian Capocollo Pizza,1,04/03/2015,12:53,12,,S,Classic,6
402,172,The Pepper Salami Pizza,1,04/03/2015,12:53,20.75,,L,Supreme,6
403,172,The Spinach and Feta Pizza,1,04/03/2015,12:53,12,,S,Veggie,5
404,172,The Greek Pizza,1,04/03/2015,12:53,16,,M,Classic,6
405,173,The Barbecue Chicken Pizza,1,04/03/2015,12:59,20.75,,L,Chicken,6
406,173,The Brie Carre Pizza,1,04/03/2015,12:59,23.65,,S,Supreme,6
407,173,The Calabrese Pizza,1,04/03/2015,12:59,16.25,,M,Supreme,6
408,174,The Hawaiian Pizza,1,04/03/2015,13:06,10.5,,S,Classic,3
409,175,The Chicken Pesto Pizza,1,04/03/2015,13:15,20.75,,L,Chicken,6
410,175,The Classic Deluxe Pizza,1,04/03/2015,13:15,12,,S,Classic,5
411,175,The Italian Vegetables Pizza,1,04/03/2015,13:15,16.75,,M,Veggie,7
412,175,The Mexicana Pizza,1,04/03/2015,13:15,16,,M,Veggie,8
413,175,The Prosciutto and Arugula Pizza,1,04/03/2015,13:15,16.5,,M,Supreme,3
414,176,The Napolitana Pizza,1,04/03/2015,13:17,20.5,,L,Classic,5
415,177,The Hawaiian Pizza,1,04/03/2015,13:20,16.5,,L,Classic,3
416,178,The Pepper Salami Pizza,1,04/03/2015,13:23,12.5,,S,Supreme,6
417,179,The Sicilian Pizza,2,04/03/2015,13:26,20.25,,L,Supreme,6
418,179,The Southwest Chicken Pizza,1,04/03/2015,13:26,20.75,,L,Chicken,8
419,180,The Barbecue Chicken Pizza,1,04/03/2015,13:48,20.75,,L,Chicken,6
420,180,The California Chicken Pizza,1,04/03/2015,13:48,20.75,,L,Chicken,7
421,180,The California Chicken Pizza,1,04/03/2015,13:48,16.75,,M,Chicken,7
422,180,The Italian Vegetables Pizza,1,04/03/2015,13:48,12.75,,S,Veggie,7
423,180,"The Pepperoni, Mushroom, and Peppers Pizza",2,04/03/2015,13:48,14.5,,M,Classic,3
424,180,The Pepper Salami Pizza,1,04/03/2015,13:48,20.75,,L,Supreme,6
425,180,The Prosciutto and Arugula Pizza,1,04/03/2015,13:48,12.5,,S,Supreme,3
426,180,The Sicilian Pizza,1,04/03/2015,13:48,20.25,,L,Supreme,6
427,180,The Southwest Chicken Pizza,1,04/03/2015,13:48,16.75,,M,Chicken,8
428,180,The Thai Chicken Pizza,1,04/03/2015,13:48,20.75,,L,Chicken,5
429,181,The Southwest Chicken Pizza,1,04/03/2015,13:51,12.75,,S,Chicken,8
430,182,The Thai Chicken Pizza,1,04/03/2015,14:15,12.75,,S,Chicken,5
431,183,The Barbecue Chicken Pizza,1,04/03/2015,14:45,16.75,,M,Chicken,6
432,183,The California Chicken Pizza,1,04/03/2015,14:45,20.75,,L,Chicken,7
433,183,The Hawaiian Pizza,1,04/03/2015,14:45,10.5,,S,Classic,3
434,183,The Mexicana Pizza,1,04/03/2015,14:45,16,,M,Veggie,8
435,184,The Hawaiian Pizza,1,04/03/2015,14:47,16.5,,L,Classic,3
436,185,The Chicken Alfredo Pizza,1,04/03/2015,14:51,16.75,,M,Chicken,6
437,185,The Italian Supreme Pizza,1,04/03/2015,14:51,20.75,,L,Supreme,6
438,185,The Vegetables + Vegetables Pizza,1,04/03/2015,14:51,16,,M,Veggie,8
439,186,The Hawaiian Pizza,1,04/03/2015,14:57,10.5,,S,Classic,3
440,186,The Napolitana Pizza,1,04/03/2015,14:57,12,,S,Classic,5
441,187,The California Chicken Pizza,1,04/03/2015,15:38,12.75,,S,Chicken,7
442,187,The Italian Supreme Pizza,1,04/03/2015,15:38,16.5,,M,Supreme,6
443,188,The Spinach and Feta Pizza,1,04/03/2015,15:57,16,,M,Veggie,5
444,189,The Italian Capocollo Pizza,1,04/03/2015,16:09,16,,M,Classic,6
445,190,The Chicken Pesto Pizza,1,04/03/2015,16:10,16.75,,M,Chicken,6
446,191,The Classic Deluxe Pizza,1,04/03/2015,16:15,12,,S,Classic,5
447,192,The Calabrese Pizza,1,04/03/2015,16:21,16.25,,M,Supreme,6
448,193,The Mediterranean Pizza,1,04/03/2015,16:29,12,,S,Veggie,7
449,193,The Thai Chicken Pizza,1,04/03/2015,16:29,16.75,,M,Chicken,5
450,194,The Classic Deluxe Pizza,1,04/03/2015,16:38,12,,S,Classic,5
451,194,The Green Garden Pizza,1,04/03/2015,16:38,16,,M,Veggie,5
452,194,The Pepperoni Pizza,1,04/03/2015,16:38,15.25,,L,Classic,2
453,194,The Thai Chicken Pizza,1,04/03/2015,16:38,12.75,,S,Chicken,5
454,195,The California Chicken Pizza,1,04/03/2015,16:56,16.75,,M,Chicken,7
455,195,The Napolitana Pizza,1,04/03/2015,16:56,16,,M,Classic,5
456,195,The Greek Pizza,1,04/03/2015,16:56,25.5,,XL,Classic,6
457,196,The Big Meat Pizza,1,04/03/2015,17:11,12,,S,Classic,4
458,196,The Prosciutto and Arugula Pizza,1,04/03/2015,17:11,12.5,,S,Supreme,3
459,197,The Chicken Alfredo Pizza,1,04/03/2015,17:16,20.75,,L,Chicken,6
460,198,The Chicken Alfredo Pizza,1,04/03/2015,17:30,20.75,,L,Chicken,6
461,198,The Napolitana Pizza,1,04/03/2015,17:30,16,,M,Classic,5
462,198,The Prosciutto and Arugula Pizza,1,04/03/2015,17:30,12.5,,S,Supreme,3
463,198,The Spinach Supreme Pizza,1,04/03/2015,17:30,20.75,,L,Supreme,8
464,199,The Barbecue Chicken Pizza,1,04/03/2015,17:52,20.75,,L,Chicken,6
465,199,The Classic Deluxe Pizza,1,04/03/2015,17:52,20.5,,L,Classic,5
466,199,The Classic Deluxe Pizza,1,04/03/2015,17:52,12,,S,Classic,5
467,199,The Five Cheese Pizza,1,04/03/2015,17:52,18.5,,L,Veggie,6
468,199,The Napolitana Pizza,1,04/03/2015,17:52,12,,S,Classic,5
469,199,The Thai Chicken Pizza,1,04/03/2015,17:52,20.75,,L,Chicken,5
470,200,The Chicken Alfredo Pizza,1,04/03/2015,17:55,16.75,,M,Chicken,6
471,200,The Mediterranean Pizza,1,04/03/2015,17:55,12,,S,Veggie,7
472,201,The Four Cheese Pizza,1,04/03/2015,18:06,14.75,,M,Veggie,5
473,202,The Spicy Italian Pizza,1,04/03/2015,18:13,20.75,,L,Supreme,6
474,202,The Vegetables + Vegetables Pizza,1,04/03/2015,18:13,16,,M,Veggie,8
475,203,The Barbecue Chicken Pizza,1,04/03/2015,18:19,20.75,,L,Chicken,6
476,203,The Barbecue Chicken Pizza,1,04/03/2015,18:19,16.75,,M,Chicken,6
477,203,The Napolitana Pizza,1,04/03/2015,18:19,20.5,,L,Classic,5
478,203,The Vegetables + Vegetables Pizza,1,04/03/2015,18:19,20.25,,L,Veggie,8
479,204,The Big Meat Pizza,1,04/03/2015,18:23,12,,S,Classic,4
480,204,The Italian Supreme Pizza,1,04/03/2015,18:23,16.5,,M,Supreme,6
481,204,The Pepperoni Pizza,1,04/03/2015,18:23,9.75,,S,Classic,2
482,204,The Prosciutto and Arugula Pizza,1,04/03/2015,18:23,20.75,,L,Supreme,3
483,205,"The Pepperoni, Mushroom, and Peppers Pizza",1,04/03/2015,18:25,17.5,,L,Classic,3
484,205,The Southwest Chicken Pizza,1,04/03/2015,18:25,20.75,,L,Chicken,8
485,205,The Thai Chicken Pizza,1,04/03/2015,18:25,16.75,,M,Chicken,5
486,206,The Big Meat Pizza,1,04/03/2015,18:27,12,,S,Classic,4
487,206,The California Chicken Pizza,1,04/03/2015,18:27,20.75,,L,Chicken,7
488,206,The Mexicana Pizza,1,04/03/2015,18:27,20.25,,L,Veggie,8
489,206,The Spinach and Feta Pizza,1,04/03/2015,18:27,12,,S,Veggie,5
490,207,The California Chicken Pizza,2,04/03/2015,18:27,16.75,,M,Chicken,7
491,208,The Italian Capocollo Pizza,1,04/03/2015,18:36,12,,S,Classic,6
492,208,The Thai Chicken Pizza,1,04/03/2015,18:36,16.75,,M,Chicken,5
493,209,The Italian Capocollo Pizza,1,04/03/2015,18:59,16,,M,Classic,6
494,209,The Mediterranean Pizza,1,04/03/2015,18:59,16,,M,Veggie,7
495,210,The Sicilian Pizza,1,04/03/2015,19:17,12.25,,S,Supreme,6
496,211,The Four Cheese Pizza,1,04/03/2015,19:17,14.75,,M,Veggie,5
497,211,The Pepper Salami Pizza,1,04/03/2015,19:17,20.75,,L,Supreme,6
498,212,The Italian Supreme Pizza,1,04/03/2015,19:48,16.5,,M,Supreme,6
499,213,The Thai Chicken Pizza,1,04/03/2015,19:52,20.75,,L,Chicken,5
500,214,The Big Meat Pizza,1,04/03/2015,20:14,12,,S,Classic,4
501,214,The Four Cheese Pizza,1,04/03/2015,20:14,17.95,,L,Veggie,5
502,215,The Barbecue Chicken Pizza,1,04/03/2015,20:30,16.75,,M,Chicken,6
503,215,The California Chicken Pizza,1,04/03/2015,20:30,16.75,,M,Chicken,7
504,216,The Napolitana Pizza,1,04/03/2015,20:45,12,,S,Classic,5
505,216,The Spinach Supreme Pizza,1,04/03/2015,20:45,20.75,,L,Supreme,8
506,217,The Barbecue Chicken Pizza,1,04/03/2015,20:48,16.75,,M,Chicken,6
507,217,The Chicken Alfredo Pizza,1,04/03/2015,20:48,16.75,,M,Chicken,6
508,218,The Barbecue Chicken Pizza,1,04/03/2015,20:59,20.75,,L,Chicken,6
509,218,The California Chicken Pizza,1,04/03/2015,20:59,20.75,,L,Chicken,7
510,218,The Mediterranean Pizza,1,04/03/2015,20:59,12,,S,Veggie,7
511,219,The Classic Deluxe Pizza,1,04/03/2015,21:02,20.5,,L,Classic,5
512,219,The Hawaiian Pizza,1,04/03/2015,21:02,16.5,,L,Classic,3
513,219,The Italian Vegetables Pizza,1,04/03/2015,21:02,16.75,,M,Veggie,7
514,219,"The Pepperoni, Mushroom, and Peppers Pizza",1,04/03/2015,21:02,14.5,,M,Classic,3
515,220,The Southwest Chicken Pizza,1,05/03/2015,11:46,16.75,,M,Chicken,8
516,221,The Italian Supreme Pizza,1,05/03/2015,11:47,16.5,,M,Supreme,6
517,221,The Napolitana Pizza,1,05/03/2015,11:47,12,,S,Classic,5
518,221,The Pepperoni Pizza,1,05/03/2015,11:47,15.25,,L,Classic,2
519,221,The Spicy Italian Pizza,1,05/03/2015,11:47,20.75,,L,Supreme,6
520,222,The Four Cheese Pizza,1,05/03/2015,11:49,17.95,,L,Veggie,5
521,223,The Five Cheese Pizza,1,05/03/2015,12:01,18.5,,L,Veggie,6
522,223,The Hawaiian Pizza,1,05/03/2015,12:01,16.5,,L,Classic,3
523,223,The Spicy Italian Pizza,1,05/03/2015,12:01,20.75,,L,Supreme,6
524,224,The Hawaiian Pizza,1,05/03/2015,12:05,10.5,,S,Classic,3
525,225,The Barbecue Chicken Pizza,1,05/03/2015,12:20,20.75,,L,Chicken,6
526,226,The Barbecue Chicken Pizza,1,05/03/2015,12:30,20.75,,L,Chicken,6
527,226,The Calabrese Pizza,1,05/03/2015,12:30,20.25,,L,Supreme,6
528,226,The Classic Deluxe Pizza,1,05/03/2015,12:30,12,,S,Classic,5
529,226,"The Pepperoni, Mushroom, and Peppers Pizza",1,05/03/2015,12:30,11,,S,Classic,3
530,227,The California Chicken Pizza,1,05/03/2015,12:33,16.75,,M,Chicken,7
531,228,The Italian Capocollo Pizza,1,05/03/2015,12:34,20.5,,L,Classic,6
532,229,The Thai Chicken Pizza,1,05/03/2015,12:44,20.75,,L,Chicken,5
533,230,The Barbecue Chicken Pizza,1,05/03/2015,12:49,12.75,,S,Chicken,6
534,231,The Spinach Supreme Pizza,1,05/03/2015,12:52,12.5,,S,Supreme,8
535,232,The Hawaiian Pizza,1,05/03/2015,13:03,16.5,,L,Classic,3
536,233,The Five Cheese Pizza,1,05/03/2015,13:06,18.5,,L,Veggie,6
537,234,The Classic Deluxe Pizza,1,05/03/2015,13:06,12,,S,Classic,5
538,234,The Prosciutto and Arugula Pizza,1,05/03/2015,13:06,16.5,,M,Supreme,3
539,235,The California Chicken Pizza,2,05/03/2015,13:21,20.75,,L,Chicken,7
540,235,"The Pepperoni, Mushroom, and Peppers Pizza",1,05/03/2015,13:21,17.5,,L,Classic,3
541,235,The Spicy Italian Pizza,1,05/03/2015,13:21,20.75,,L,Supreme,6
542,235,The Greek Pizza,1,05/03/2015,13:21,25.5,,XL,Classic,6
543,235,The Vegetables + Vegetables Pizza,1,05/03/2015,13:21,12,,S,Veggie,8
544,236,The California Chicken Pizza,1,05/03/2015,13:23,20.75,,L,Chicken,7
545,237,The Classic Deluxe Pizza,1,05/03/2015,13:26,16,,M,Classic,5
546,237,The Italian Vegetables Pizza,1,05/03/2015,13:26,21,,L,Veggie,7
547,238,The Thai Chicken Pizza,1,05/03/2015,13:27,20.75,,L,Chicken,5
548,239,The Italian Vegetables Pizza,1,05/03/2015,13:28,21,,L,Veggie,7
549,239,The Vegetables + Vegetables Pizza,1,05/03/2015,13:28,16,,M,Veggie,8
550,240,The Mediterranean Pizza,1,05/03/2015,13:34,20.25,,L,Veggie,7
551,241,The Five Cheese Pizza,1,05/03/2015,13:35,18.5,,L,Veggie,6
552,241,The Mediterranean Pizza,1,05/03/2015,13:35,16,,M,Veggie,7
553,242,The Prosciutto and Arugula Pizza,1,05/03/2015,13:38,12.5,,S,Supreme,3
554,243,The Italian Capocollo Pizza,1,05/03/2015,13:41,20.5,,L,Classic,6
555,243,The Napolitana Pizza,1,05/03/2015,13:41,12,,S,Classic,5
556,243,The Spicy Italian Pizza,1,05/03/2015,13:41,16.5,,M,Supreme,6
557,244,The Classic Deluxe Pizza,1,05/03/2015,13:47,16,,M,Classic,5
558,244,The Five Cheese Pizza,1,05/03/2015,13:47,18.5,,L,Veggie,6
559,244,The Four Cheese Pizza,1,05/03/2015,13:47,17.95,,L,Veggie,5
560,244,The Hawaiian Pizza,1,05/03/2015,13:47,16.5,,L,Classic,3
561,244,The Italian Supreme Pizza,1,05/03/2015,13:47,12.5,,S,Supreme,6
562,244,"The Pepperoni, Mushroom, and Peppers Pizza",1,05/03/2015,13:47,17.5,,L,Classic,3
563,244,The Sicilian Pizza,1,05/03/2015,13:47,12.25,,S,Supreme,6
564,244,The Soppressata Pizza,1,05/03/2015,13:47,20.75,,L,Supreme,5
565,244,The Spinach Supreme Pizza,1,05/03/2015,13:47,20.75,,L,Supreme,8
566,244,The Vegetables + Vegetables Pizza,1,05/03/2015,13:47,16,,M,Veggie,8
567,245,The Pepper Salami Pizza,1,05/03/2015,13:49,20.75,,L,Supreme,6
568,246,The Four Cheese Pizza,1,05/03/2015,13:59,17.95,,L,Veggie,5
569,246,The Hawaiian Pizza,1,05/03/2015,13:59,16.5,,L,Classic,3
570,246,The Napolitana Pizza,1,05/03/2015,13:59,12,,S,Classic,5
571,246,The Pepper Salami Pizza,1,05/03/2015,13:59,20.75,,L,Supreme,6
572,246,The Southwest Chicken Pizza,1,05/03/2015,13:59,20.75,,L,Chicken,8
573,247,The Hawaiian Pizza,1,05/03/2015,14:05,16.5,,L,Classic,3
574,248,The Mexicana Pizza,1,05/03/2015,14:21,20.25,,L,Veggie,8
575,248,The Pepperoni Pizza,1,05/03/2015,14:21,12.5,,M,Classic,2
576,249,The Four Cheese Pizza,1,05/03/2015,14:24,17.95,,L,Veggie,5
577,249,The Mexicana Pizza,1,05/03/2015,14:24,20.25,,L,Veggie,8
578,250,The Hawaiian Pizza,1,05/03/2015,14:39,13.25,,M,Classic,3
579,250,The Italian Supreme Pizza,1,05/03/2015,14:39,16.5,,M,Supreme,6
580,250,The Pepper Salami Pizza,1,05/03/2015,14:39,12.5,,S,Supreme,6
581,250,The Spinach Supreme Pizza,1,05/03/2015,14:39,12.5,,S,Supreme,8
582,251,The Prosciutto and Arugula Pizza,1,05/03/2015,15:25,16.5,,M,Supreme,3
583,252,The Pepperoni Pizza,1,05/03/2015,15:29,12.5,,M,Classic,2
584,252,The Southwest Chicken Pizza,1,05/03/2015,15:29,12.75,,S,Chicken,8
585,252,The Spicy Italian Pizza,1,05/03/2015,15:29,20.75,,L,Supreme,6
586,252,The Greek Pizza,1,05/03/2015,15:29,25.5,,XL,Classic,6
587,253,The Green Garden Pizza,1,05/03/2015,15:31,12,,S,Veggie,5
588,253,The Hawaiian Pizza,1,05/03/2015,15:31,16.5,,L,Classic,3
589,253,The Southwest Chicken Pizza,1,05/03/2015,15:31,20.75,,L,Chicken,8
590,253,The Spicy Italian Pizza,1,05/03/2015,15:31,12.5,,S,Supreme,6
591,254,The Sicilian Pizza,1,05/03/2015,15:38,16.25,,M,Supreme,6
592,255,The California Chicken Pizza,1,05/03/2015,15:42,16.75,,M,Chicken,7
593,256,The Hawaiian Pizza,1,05/03/2015,15:48,13.25,,M,Classic,3
594,256,The Pepper Salami Pizza,1,05/03/2015,15:48,20.75,,L,Supreme,6
595,257,The Calabrese Pizza,1,05/03/2015,15:57,20.25,,L,Supreme,6
596,257,The Four Cheese Pizza,1,05/03/2015,15:57,17.95,,L,Veggie,5
597,257,The Pepperoni Pizza,1,05/03/2015,15:57,12.5,,M,Classic,2
598,258,"The Pepperoni, Mushroom, and Peppers Pizza",1,05/03/2015,16:07,11,,S,Classic,3
599,258,The Spinach Pesto Pizza,1,05/03/2015,16:07,16.5,,M,Veggie,6
600,259,The Four Cheese Pizza,1,05/03/2015,16:12,17.95,,L,Veggie,5
601,259,The Four Cheese Pizza,1,05/03/2015,16:12,14.75,,M,Veggie,5
602,259,The Italian Capocollo Pizza,1,05/03/2015,16:12,16,,M,Classic,6
603,259,"The Pepperoni, Mushroom, and Peppers Pizza",1,05/03/2015,16:12,11,,S,Classic,3
604,260,The Classic Deluxe Pizza,1,05/03/2015,16:12,12,,S,Classic,5
605,261,The Prosciutto and Arugula Pizza,1,05/03/2015,16:26,16.5,,M,Supreme,3
606,262,The Classic Deluxe Pizza,1,05/03/2015,16:39,12,,S,Classic,5
607,262,The Thai Chicken Pizza,1,05/03/2015,16:39,20.75,,L,Chicken,5
608,263,The Barbecue Chicken Pizza,1,05/03/2015,17:04,12.75,,S,Chicken,6
609,263,The Classic Deluxe Pizza,1,05/03/2015,17:04,16,,M,Classic,5
610,263,"The Pepperoni, Mushroom, and Peppers Pizza",1,05/03/2015,17:04,14.5,,M,Classic,3
611,263,The Vegetables + Vegetables Pizza,1,05/03/2015,17:04,16,,M,Veggie,8
612,264,The Thai Chicken Pizza,1,05/03/2015,17:09,12.75,,S,Chicken,5
613,264,The Greek Pizza,1,05/03/2015,17:09,12,,S,Classic,6
614,265,The Big Meat Pizza,1,05/03/2015,17:11,12,,S,Classic,4
615,265,The Spinach and Feta Pizza,1,05/03/2015,17:11,20.25,,L,Veggie,5
616,266,The California Chicken Pizza,1,05/03/2015,17:19,20.75,,L,Chicken,7
617,266,The Southwest Chicken Pizza,1,05/03/2015,17:19,16.75,,M,Chicken,8
618,266,The Thai Chicken Pizza,1,05/03/2015,17:19,12.75,,S,Chicken,5
619,267,The Southwest Chicken Pizza,1,05/03/2015,17:23,12.75,,S,Chicken,8
620,268,The California Chicken Pizza,1,05/03/2015,17:24,20.75,,L,Chicken,7
621,268,The Prosciutto and Arugula Pizza,1,05/03/2015,17:24,16.5,,M,Supreme,3
622,268,The Soppressata Pizza,1,05/03/2015,17:24,20.75,,L,Supreme,5
623,268,The Spinach Pesto Pizza,1,05/03/2015,17:24,12.5,,S,Veggie,6
624,269,The California Chicken Pizza,1,05/03/2015,17:25,16.75,,M,Chicken,7
625,269,The Chicken Alfredo Pizza,1,05/03/2015,17:25,16.75,,M,Chicken,6
626,269,The Vegetables + Vegetables Pizza,1,05/03/2015,17:25,12,,S,Veggie,8
627,270,The Hawaiian Pizza,1,05/03/2015,17:30,16.5,,L,Classic,3
628,270,The Mexicana Pizza,1,05/03/2015,17:30,12,,S,Veggie,8
629,270,The Soppressata Pizza,1,05/03/2015,17:30,20.75,,L,Supreme,5
630,270,The Thai Chicken Pizza,1,05/03/2015,17:30,16.75,,M,Chicken,5
631,271,The Big Meat Pizza,2,05/03/2015,17:51,12,,S,Classic,4
632,271,The Italian Capocollo Pizza,1,05/03/2015,17:51,20.5,,L,Classic,6
633,271,The Mexicana Pizza,1,05/03/2015,17:51,20.25,,L,Veggie,8
634,272,The Italian Supreme Pizza,1,05/03/2015,18:03,20.75,,L,Supreme,6
635,272,The Prosciutto and Arugula Pizza,1,05/03/2015,18:03,20.75,,L,Supreme,3
636,273,The Hawaiian Pizza,1,05/03/2015,18:05,16.5,,L,Classic,3
637,274,The Four Cheese Pizza,1,05/03/2015,18:13,17.95,,L,Veggie,5
638,275,The Prosciutto and Arugula Pizza,1,05/03/2015,18:21,12.5,,S,Supreme,3
